# step, loss_train, loss_test, metrics_test
1.000000000000000000e+03 5.672009137924760580e-06 4.202194304525619373e-06 6.158858013805001974e-06 2.503125188013655134e-06 1.405061425430176314e-06 4.671094302466372028e-06 3.457588263700017706e-06 5.159241027286043391e-06 2.503125188013655134e-06 1.405061425430176314e-06
1.100000000000000000e+03 5.001231329515576363e-06 3.450531494308961555e-06 5.382068138715112582e-06 2.139559683200786822e-06 1.220259377987531479e-06 4.085925411345670000e-06 2.831858409990672953e-06 4.490512765187304467e-06 2.139559683200786822e-06 1.220259377987531479e-06
1.200000000000000000e+03 4.419489414431154728e-06 2.865023134290822782e-06 4.745251317217480391e-06 1.819179828999040183e-06 1.061334955920756329e-06 3.587495939427753910e-06 2.343530240977997892e-06 3.936627763323485851e-06 1.819179828999040183e-06 1.061334955920756329e-06
1.300000000000000000e+03 3.909306542482227087e-06 2.401518486294662580e-06 4.208943209960125387e-06 1.538796595923486166e-06 9.233601758751319721e-07 3.157426363031845540e-06 1.956654614332364872e-06 3.466858970568864606e-06 1.538796595923486166e-06 9.233601758751319721e-07
1.400000000000000000e+03 3.459206936895498075e-06 2.029268216574564576e-06 3.747444907276076265e-06 1.295025299441476818e-06 8.032047276174125727e-07 2.783255695248953998e-06 1.646024429646786302e-06 3.061252755287569016e-06 1.295025299441476818e-06 8.032047276174125727e-07
1.500000000000000000e+03 3.061402821913361549e-06 1.726460254758421797e-06 3.343675871292361990e-06 1.084786617866484448e-06 6.985268328207894228e-07 2.456397851346991956e-06 1.393676711813895963e-06 2.706459326873300597e-06 1.084786617866484448e-06 6.985268328207894228e-07
1.600000000000000000e+03 2.709864929784089327e-06 1.477607611377607100e-06 2.986134859384037554e-06 9.047427624864212703e-07 6.076624003981123678e-07 2.170255129385623150e-06 1.186772806249791756e-06 2.393297336311661638e-06 9.047427624864212703e-07 6.076624003981123678e-07
1.700000000000000000e+03 2.399691311438800767e-06 1.271178916795179248e-06 2.666813998075667769e-06 7.516663345086271875e-07 5.291460070111497771e-07 1.919711621667374857e-06 1.015739826470962726e-06 2.115290499205002561e-06 7.516663345086271875e-07 5.291460070111497771e-07
1.800000000000000000e+03 2.126486833731178194e-06 1.098641064345429186e-06 2.379862053203396499e-06 6.224224193829286378e-07 4.615311581801506691e-07 1.700362190604209900e-06 8.733763365853519645e-07 1.867520722953486256e-06 6.224224193829286378e-07 4.615311581801506691e-07
1.900000000000000000e+03 1.886306222331768367e-06 9.534723517390375491e-07 2.120935960192582570e-06 5.139699510436912533e-07 4.035018719150684774e-07 1.508489845036820043e-06 7.541967192992160562e-07 1.646206214900303166e-06 5.139699510436912533e-07 4.035018719150684774e-07
2.000000000000000000e+03 1.675330622674664482e-06 8.305806318276154343e-07 1.886707650555763394e-06 4.236156030401616590e-07 3.537642498940840596e-07 1.340578023700800259e-06 6.538778052345151082e-07 1.448318244001711719e-06 4.236156030401616590e-07 3.537642498940840596e-07
2.100000000000000000e+03 1.490033355366904289e-06 7.259669132508861367e-07 1.674575059951166622e-06 3.487027129267517012e-07 3.111718172021937789e-07 1.193576167679566424e-06 5.690150715054187458e-07 1.271411179004644509e-06 3.487027129267517012e-07 3.111718172021937789e-07
2.200000000000000000e+03 1.327197196587803774e-06 6.364950309034611564e-07 1.482342554481874686e-06 2.869666957394656492e-07 2.746667462361074286e-07 1.064662455974030308e-06 4.969270435140060727e-07 1.113221287596388720e-06 2.869666957394656492e-07 2.746667462361074286e-07
2.300000000000000000e+03 1.183957806460966822e-06 5.595987886408693157e-07 1.308253672505088616e-06 2.362592965710064163e-07 2.433052657124790130e-07 9.515003398519183975e-07 4.354046723165083677e-07 9.719815352582372725e-07 2.362592965710064163e-07 2.433052657124790130e-07
2.400000000000000000e+03 1.057652070812764578e-06 4.931726493850874249e-07 1.150838897956418805e-06 1.948075833979601157e-07 2.162845760267373407e-07 8.518188110429036897e-07 3.826416161700763041e-07 8.460950198241334874e-07 1.948075833979601157e-07 2.162845760267373407e-07
2.500000000000000000e+03 9.460949286221875809e-07 4.355353269147599349e-07 1.008757749332289677e-06 1.610283959507796681e-07 1.928781330207129940e-07 7.638585657332441770e-07 3.371702348431426799e-07 7.341159289353527129e-07 1.610283959507796681e-07 1.928781330207129940e-07
2.600000000000000000e+03 8.472649142277077772e-07 3.853295424960379023e-07 8.808699476503534243e-07 1.335507846533801057e-07 1.725236131733254297e-07 6.859371524114976637e-07 2.978226802952121943e-07 6.347771659420686774e-07 1.335507846533801057e-07 1.725236131733254297e-07
2.700000000000000000e+03 7.595105557811621111e-07 3.414020568470732542e-07 7.661578820261638612e-07 1.112502658884295670e-07 1.547091414977330714e-07 6.167402375467645470e-07 2.635902944803092396e-07 5.469620987241796684e-07 1.112502658884295670e-07 1.547091414977330714e-07
2.800000000000000000e+03 6.813932600380212534e-07 3.028350761269393843e-07 6.636860803155286703e-07 9.316186577734697494e-08 1.390551602753475890e-07 5.550989499170100316e-07 2.336808364589160192e-07 4.696273094850766938e-07 9.316186577734697494e-08 1.390551602753475890e-07
2.900000000000000000e+03 6.117135740169032943e-07 2.688971108000259846e-07 5.725961500502307899e-07 7.849893535194496508e-08 1.252040817689703545e-07 5.000372880203940440e-07 2.074558409503879375e-07 4.018270374217536300e-07 7.849893535194496508e-08 1.252040817689703545e-07
3.000000000000000000e+03 5.494230208569206297e-07 2.389789699464017758e-07 4.920648848383279983e-07 6.660855689233358135e-08 1.129030806623632088e-07 4.507313633439480327e-07 1.843917374344528071e-07 3.426998773647937924e-07 6.660855689233358135e-08 1.129030806623632088e-07
3.100000000000000000e+03 4.937010658068174962e-07 2.125601525904130540e-07 4.213049180634698132e-07 5.697684812844272528e-08 1.019447211092483485e-07 4.065087182425486390e-07 1.640461135821169592e-07 2.914320020863669924e-07 5.697684812844272528e-08 1.019447211092483485e-07
3.200000000000000000e+03 4.438005305473780027e-07 1.892403105330231483e-07 3.595030477754335152e-07 4.917723828157249955e-08 9.216065421924213297e-08 3.667925909667246742e-07 1.460819447629546630e-07 2.472324354130250867e-07 4.917723828157249955e-08 9.216065421924213297e-08
3.300000000000000000e+03 3.990912489371112315e-07 1.686856307969719637e-07 3.059262212445901241e-07 4.286022914357090485e-08 8.339006285495997872e-08 3.310767908715206431e-07 1.302165344441164052e-07 2.093912172540512984e-07 4.286022914357090485e-08 8.339006285495997872e-08
3.400000000000000000e+03 3.590371875361597631e-07 1.506034976728187758e-07 2.598267201392445713e-07 3.774219337060458201e-08 7.553926195669191657e-08 2.989659435570501955e-07 1.162153040468183463e-07 1.772251749798670062e-07 3.774219337060458201e-08 7.553926195669191657e-08
3.500000000000000000e+03 3.231814389437204227e-07 1.347605547152852523e-07 2.204899232083334937e-07 3.360271705332706915e-08 6.851129086271612323e-08 2.700766117413877510e-07 1.038958572507908684e-07 1.501132089742895914e-07 3.360271705332706915e-08 6.851129086271612323e-08
3.600000000000000000e+03 2.911037597641552566e-07 1.209119488976284629e-07 1.872033124072913779e-07 3.025159500680274505e-08 6.223250892389842193e-08 2.440976345496892463e-07 9.306089765459546470e-08 1.274398186978942249e-07 3.025159500680274505e-08 6.223250892389842193e-08
3.700000000000000000e+03 2.624514081617235206e-07 1.088689529638031672e-07 1.592872393985089730e-07 2.754029004847780016e-08 5.662418445240291476e-08 2.207666369713479071e-07 8.357384473356432864e-08 1.086372520830991562e-07 2.754029004847780016e-08 5.662418445240291476e-08
3.800000000000000000e+03 2.369078089259346598e-07 9.844585235896374797e-08 1.360882464496171451e-07 2.534101106732578046e-08 5.163166605370861362e-08 1.998468377450990374e-07 7.529322232358026667e-08 9.319966665088941227e-08 2.534101106732578046e-08 5.163166605370861362e-08
3.900000000000000000e+03 2.141888728601770708e-07 8.947294105610126280e-08 1.169778016674172250e-07 2.354787653757739463e-08 4.721164614807094040e-08 1.811233261150846374e-07 6.809977293187330361e-08 8.061564926720166113e-08 2.354787653757739463e-08 4.721164614807094040e-08
4.000000000000000000e+03 1.940345413231625571e-07 8.179586075129918754e-08 1.013920751802288578e-07 2.207184479630086571e-08 4.329403324732084002e-08 1.644051366156418226e-07 6.187912049426813610e-08 7.047285777161960141e-08 2.207184479630086571e-08 4.329403324732084002e-08
4.100000000000000000e+03 1.762018797535347403e-07 7.525856915435724659e-08 8.880547142098293989e-08 2.084275863012408081e-08 3.984757057651222567e-08 1.495088213232520502e-07 5.652009349432773888e-08 6.236684413352122647e-08 2.084275863012408081e-08 3.984757057651222567e-08
4.200000000000000000e+03 1.604910409014337347e-07 6.971615817974452511e-08 7.873133256453002105e-08 1.980173358617776103e-08 3.682058036247326527e-08 1.362890458267429494e-07 5.191795438008739438e-08 5.594779395323712379e-08 1.980173358617776103e-08 3.682058036247326527e-08
4.300000000000000000e+03 1.467148393885508995e-07 6.503732663531991420e-08 7.073932550838435418e-08 1.889746314986950892e-08 3.416414173784687591e-08 1.246187366632511839e-07 4.798301844743946276e-08 5.089304266903127427e-08 1.889746314986950892e-08 3.416414173784687591e-08
4.400000000000000000e+03 1.346738542906678049e-07 6.110181516305601690e-08 6.444285105544622638e-08 1.809312166756171791e-08 3.185433072872001503e-08 1.143416312743283925e-07 4.462241420810642012e-08 4.694608790600796056e-08 1.809312166756171791e-08 3.185433072872001503e-08
4.500000000000000000e+03 1.241935478901723400e-07 5.779074996326016844e-08 5.955763882070641557e-08 1.735848975670251093e-08 2.982909563797875308e-08 1.053228331215905200e-07 4.175880974344181595e-08 4.390466656900571252e-08 1.735848975670251093e-08 2.982909563797875308e-08
4.600000000000000000e+03 1.151248341102473205e-07 5.500459820950709400e-08 5.575751416131424776e-08 1.667227600421483658e-08 2.809196786301981774e-08 9.746664630938539631e-08 3.931754122277197894e-08 4.153947230634003063e-08 1.667227600421483658e-08 2.809196786301981774e-08
4.700000000000000000e+03 1.073007069862796925e-07 5.266568692263717821e-08 5.284416104700540018e-08 1.601891064240135165e-08 2.657199793532072363e-08 9.062573980145316455e-08 3.724008479366602842e-08 3.972748174874141114e-08 1.601891064240135165e-08 2.657199793532072363e-08
4.800000000000000000e+03 1.005816443466756027e-07 5.067944996994810936e-08 5.061713892473562737e-08 1.538250238297678152e-08 2.526012643500052945e-08 8.470635037838292192e-08 3.546310267665830906e-08 3.832969142081310565e-08 1.538250238297678152e-08 2.526012643500052945e-08
4.900000000000000000e+03 9.481727403226614115e-08 4.899355943166483485e-08 4.891393601269555802e-08 1.476074906747726345e-08 2.412484789715563238e-08 7.958426806453644531e-08 3.394128000877572049e-08 3.724644770386476011e-08 1.476074906747726345e-08 2.412484789715563238e-08
5.000000000000000000e+03 8.989155730887432583e-08 4.753762894438295916e-08 4.761360017369042907e-08 1.414792460963099074e-08 2.314042291118312278e-08 7.517370192999806022e-08 3.262597658704180503e-08 3.640152712591770978e-08 1.414792460963099074e-08 2.314042291118312278e-08
5.100000000000000000e+03 8.567122478098099236e-08 4.626993899137232802e-08 4.662429375912324758e-08 1.354360446015334674e-08 2.228503248602464737e-08 7.136598867418797454e-08 3.148654315054955077e-08 3.574017881646796013e-08 1.354360446015334674e-08 2.228503248602464737e-08
5.200000000000000000e+03 8.203428336628348916e-08 4.514984652814746369e-08 4.590943092352972599e-08 1.295017781899332476e-08 2.149636380011088477e-08 6.806124730474039097e-08 3.048342733791287174e-08 3.525476799381976889e-08 1.295017781899332476e-08 2.149636380011088477e-08
5.300000000000000000e+03 8.987936439552868251e-08 8.680569152375028352e-08 4.592778566347988090e-07 4.708928003083201475e-08 8.034308507376408670e-08 7.548639047172400751e-08 6.986217471194322570e-08 4.484225257783691632e-07 4.708928003083201475e-08 8.034308507376408670e-08
5.400000000000000000e+03 8.259845429847700871e-08 4.218575000436430855e-08 4.267645792310759134e-08 1.044978503728088981e-08 2.036745350153523759e-08 6.958496356901378022e-08 2.893372474943589623e-08 3.271663828741111502e-08 1.044978503728088981e-08 2.036745350153523759e-08
5.500000000000000000e+03 7.712826999295430142e-08 4.153414323582182988e-08 4.215112880956439767e-08 1.053416465168766081e-08 2.022301259785308503e-08 6.424334486609950545e-08 2.826892320229035249e-08 3.225931877182119933e-08 1.053416465168766081e-08 2.022301259785308503e-08
5.600000000000000000e+03 7.276728553051725612e-08 4.098136585639622353e-08 4.785452745181828504e-08 1.049728393098803281e-08 1.738001209616868437e-08 5.982725781450426439e-08 2.741210103351932048e-08 3.751173238697447232e-08 1.049728393098803281e-08 1.738001209616868437e-08
5.700000000000000000e+03 8.321890021534272819e-08 3.938020043392498337e-08 3.948259674757537141e-08 7.720843520075959532e-09 2.219696249028402235e-08 7.157277082114887889e-08 2.778047480944678682e-08 3.051141206356078328e-08 7.720843520075959532e-09 2.219696249028402235e-08
5.800000000000000000e+03 7.425069270539097488e-08 3.838888673612927960e-08 3.883060273324190348e-08 8.308860266481588042e-09 1.913512726048338664e-08 6.232583160681315348e-08 2.657702857788990514e-08 2.950575250793008308e-08 8.308860266481588042e-09 1.913512726048338664e-08
5.900000000000000000e+03 6.918908468378504040e-08 3.785770630315710150e-08 3.875587495372201374e-08 8.513469929027905891e-09 1.897670642847515410e-08 5.740760400385624962e-08 2.596304149449224496e-08 2.941648524767970230e-08 8.513469929027905891e-09 1.897670642847515410e-08
6.000000000000000000e+03 3.766317036024702247e-07 2.681347496036323719e-06 1.272639747185166925e-05 1.055379016179358587e-06 4.247117431077640504e-06 3.560083996489993297e-07 2.595981868580565788e-06 1.272411100217141211e-05 1.055379016179358587e-06 4.247117431077640504e-06
6.100000000000000000e+03 7.470408291965213721e-08 3.813021365317581512e-08 3.605804366202391975e-08 6.419741183094629378e-09 2.552597599958517094e-08 6.408759389842089149e-08 2.819341382576112665e-08 2.852180536194737215e-08 6.419741183094629378e-09 2.552597599958517094e-08
6.200000000000000000e+03 6.615165659695776412e-08 3.525319414166006027e-08 3.564299788649805123e-08 6.772535421362135821e-09 1.777782188128185226e-08 5.522823798287390673e-08 2.448839353519360884e-08 2.689210631956484576e-08 6.772535421362135821e-09 1.777782188128185226e-08
6.300000000000000000e+03 6.194623836108803516e-08 3.473868659398249292e-08 3.551167537807486951e-08 6.998337909180918359e-09 1.773114632896977128e-08 5.116936208082734083e-08 2.389734987673364230e-08 2.676051913397259341e-08 6.998337909180918359e-09 1.773114632896977128e-08
6.400000000000000000e+03 7.745145325088742538e-08 1.141794854220279376e-07 9.716632831668903236e-08 6.181141820604807435e-09 2.780078034447797108e-08 6.347186598532061907e-08 1.008215235742682125e-07 8.759664638091635425e-08 6.181141820604807435e-09 2.780078034447797108e-08
6.500000000000000000e+03 6.497899107671400998e-08 3.306397644564640359e-08 3.331451736698909372e-08 5.177027695424385456e-09 1.579469177670489444e-08 5.469233954613628157e-08 2.313336722181702498e-08 2.505847263023497362e-08 5.177027695424385456e-09 1.579469177670489444e-08
6.600000000000000000e+03 5.883243758830758452e-08 3.240374368829179730e-08 3.188270980558627343e-08 5.752271103887096615e-09 1.658430726081405737e-08 4.891639093784760917e-08 2.254785336219811143e-08 2.392657272309861582e-08 5.752271103887096615e-09 1.658430726081405737e-08
6.700000000000000000e+03 5.533607705388021714e-08 3.184431918157315522e-08 3.174203655476048880e-08 5.935952618330020414e-09 1.648598768611009291e-08 4.555206345457918360e-08 2.194383341702632606e-08 2.380949482017058472e-08 5.935952618330020414e-09 1.648598768611009291e-08
6.800000000000000000e+03 7.281963121386070270e-08 1.982860027283095405e-07 5.291804541229794268e-07 3.628036893132957630e-08 1.132677667214920803e-07 5.808450254107810906e-08 1.817813171101079206e-07 5.111357381792913657e-07 3.628036893132957630e-08 1.132677667214920803e-07
6.900000000000000000e+03 5.672547231938551704e-08 3.028727135756525968e-08 2.878421945240461355e-08 4.612819459737238503e-09 1.498597157478798181e-08 4.744340031948013348e-08 2.117167063886427059e-08 2.159747936048006522e-08 4.612819459737238503e-09 1.498597157478798181e-08
7.000000000000000000e+03 5.182648266099931789e-08 2.970994827933282068e-08 2.828122269704635983e-08 5.104125122556979477e-09 1.521290649009188201e-08 4.283129939608443237e-08 2.057738690552923799e-08 2.117168840243266459e-08 5.104125122556979477e-09 1.521290649009188201e-08
7.100000000000000000e+03 1.835824008367126225e-07 7.632596862094942480e-06 2.695458761081681587e-06 2.427085199485645717e-08 1.756760525495337788e-06 1.911844123014816432e-07 7.644780453119892627e-06 2.687929963940405287e-06 2.427085199485645717e-08 1.756760525495337788e-06
7.200000000000000000e+03 5.863885377266342402e-08 7.672066004715816234e-08 1.084845067111928074e-07 1.158570839265848917e-08 6.958947551538585685e-08 5.325532015376666095e-08 7.099550458633530070e-08 1.088423005057848059e-07 1.158570839265848917e-08 6.958947551538585685e-08
7.300000000000000000e+03 8.437171459263481665e-07 1.138370316766668111e-05 1.848115243774373084e-05 1.087492364604258910e-06 6.874290647829184309e-06 8.362667927030997816e-07 1.124908158089965582e-05 1.865945705503690988e-05 1.087492364604258910e-06 6.874290647829184309e-06
7.400000000000000000e+03 4.840062217681406764e-08 2.773708551728759630e-08 2.330911463843676756e-08 3.951455607165144102e-09 1.543205563336869091e-08 4.051112156844283163e-08 2.015785582898388384e-08 1.790126269440861506e-08 3.951455607165144102e-09 1.543205563336869091e-08
7.500000000000000000e+03 4.394409813812671928e-08 3.311447471787687391e-08 4.051965518669931043e-08 4.519706831018766024e-09 1.078369304963189279e-08 3.539020099196932279e-08 2.306725299661138706e-08 3.209090237987766159e-08 4.519706831018766024e-09 1.078369304963189279e-08
7.600000000000000000e+03 5.359870058896376577e-08 3.611315690932315192e-08 3.617398292021789530e-08 4.892635629971664457e-09 2.653923480977482541e-08 4.679220921843807446e-08 2.941706789272302558e-08 3.425123651368267019e-08 4.892635629971664457e-09 2.653923480977482541e-08
7.700000000000000000e+03 4.349693227823081543e-08 2.613189664657511457e-08 2.164393286818722117e-08 3.770821876969421282e-09 1.238685065629852033e-08 3.606650267329314374e-08 1.842216690306486271e-08 1.626188428360819671e-08 3.770821876969421282e-09 1.238685065629852033e-08
7.800000000000000000e+03 4.017306309833656996e-08 2.547652400153310737e-08 2.155631939615432202e-08 4.102113759785197544e-09 1.219668721574862502e-08 3.290490369067811116e-08 1.776588298696424317e-08 1.616793454672915686e-08 4.102113759785197544e-09 1.219668721574862502e-08
7.900000000000000000e+03 4.409298526297789067e-08 4.583731083585007582e-08 2.198929962560214335e-07 2.137413268599175353e-08 2.747014704596040247e-08 3.454110597544968186e-08 3.547061311337529332e-08 1.988825886201084359e-07 2.137413268599175353e-08 2.747014704596040247e-08
8.000000000000000000e+03 4.076531823216100747e-08 2.937892240595374460e-08 2.267480958551004733e-08 4.032790990038392920e-09 1.936016325032596797e-08 3.477843790733459173e-08 2.346975946920792921e-08 2.018960110206080572e-08 4.032790990038392920e-09 1.936016325032596797e-08
8.100000000000000000e+03 3.682185933939763345e-08 3.924576574831917242e-08 6.078685288457563729e-08 4.939423092764627654e-09 1.138517635723701460e-08 2.895954587245341827e-08 2.927838416155736923e-08 5.175018458203339833e-08 4.939423092764627654e-09 1.138517635723701460e-08
8.200000000000000000e+03 4.111444695809041150e-08 3.395247460957762087e-08 2.359157846854031959e-08 3.429954320566253045e-09 1.998593646135304880e-08 3.536253245783882448e-08 2.857352399132651044e-08 2.243445074157079944e-08 3.429954320566253045e-09 1.998593646135304880e-08
8.300000000000000000e+03 3.496682055015298829e-08 2.355222150640656764e-08 1.787694436927722563e-08 3.303486595385152214e-09 1.020865703083018161e-08 2.868302217962082068e-08 1.658703574491937616e-08 1.349530620586847363e-08 3.303486595385152214e-09 1.020865703083018161e-08
8.400000000000000000e+03 3.366486112099664751e-08 3.115282964927246212e-08 1.938215454799774307e-08 4.075459969499206636e-09 1.793760340262906539e-08 2.806952714706767438e-08 2.598447323975960899e-08 1.745024569288489147e-08 4.075459969499206636e-09 1.793760340262906539e-08
8.500000000000000000e+03 3.738077225534652825e-08 3.531800274458873901e-08 1.690047568558838975e-08 2.278477406747470013e-09 1.569793361966276279e-08 3.144213067685086571e-08 2.999433590389344317e-08 1.588156273157892429e-08 2.278477406747470013e-09 1.569793361966276279e-08
8.600000000000000000e+03 3.205195042710329290e-08 2.275183597078012099e-08 1.564599294567869947e-08 2.999456905072861446e-09 8.817588437182166672e-09 2.620492800531337707e-08 1.595424770073350373e-08 1.188564446863438206e-08 2.999456905072861446e-09 8.817588437182166672e-09
8.700000000000000000e+03 2.975990476272727392e-08 2.204629723223661131e-08 1.558226436770837608e-08 3.213584953698500613e-09 8.707368159832640231e-09 2.403411691886958579e-08 1.540119143328411155e-08 1.180650510690384181e-08 3.213584953698500613e-09 8.707368159832640231e-09
8.800000000000000000e+03 2.970739032548408431e-08 2.644674879093145137e-08 1.586209741333277634e-08 3.367461864911547309e-09 1.418089734528393819e-08 2.505171181610421627e-08 2.091132067505441228e-08 1.373103497570582476e-08 3.367461864911547309e-09 1.418089734528393819e-08
8.900000000000000000e+03 3.725483921357408690e-08 7.680689009248453658e-07 2.699103447412198875e-07 3.688442440363814967e-09 2.065849429300214979e-07 3.258156411334311997e-08 7.732018616479763296e-07 2.800508696054748725e-07 3.688442440363814967e-09 2.065849429300214979e-07
9.000000000000000000e+03 2.810482158110971795e-08 2.159867484863298159e-08 1.473374311444786144e-08 2.397770648698838158e-09 7.039476557224588760e-09 2.283669786606878915e-08 1.505993552086692944e-08 1.117704329089974635e-08 2.397770648698838158e-09 7.039476557224588760e-09
9.100000000000000000e+03 2.599642456857509387e-08 2.086836303760719602e-08 1.385543946241796220e-08 2.793461462147206475e-09 7.444860283811749468e-09 2.097581486282251717e-08 1.457950915551009530e-08 1.053014120344641924e-08 2.793461462147206475e-09 7.444860283811749468e-09
9.200000000000000000e+03 4.825085397897055373e-08 2.369133795809830190e-07 2.792507700632995693e-07 1.633364909991996683e-08 7.720473860217680340e-08 3.910815493668451381e-08 2.227717743608081946e-07 2.662924032392766094e-07 1.633364909991996683e-08 7.720473860217680340e-08
9.300000000000000000e+03 2.554742728477776836e-08 2.103290874799768062e-08 1.261250570649963265e-08 2.253702335863749795e-09 6.168133559469879401e-09 2.067071847022816655e-08 1.468188681741366963e-08 9.701381920024232386e-09 2.253702335863749795e-09 6.168133559469879401e-09
9.400000000000000000e+03 2.355897699146680679e-08 2.025908152347710711e-08 1.213956757339929027e-08 2.576431068490592224e-09 6.385655115792587821e-09 1.889822165423993283e-08 1.414201911131840461e-08 9.293652070141433796e-09 2.576431068490592224e-09 6.385655115792587821e-09
9.500000000000000000e+03 3.093641964824200841e-08 5.287490623118173971e-08 1.030308993676953833e-07 2.735033000078601617e-08 5.357149390761151153e-09 2.477296234815185016e-08 5.039031591991260939e-08 8.626108893849959713e-08 2.735033000078601617e-08 5.357149390761151153e-09
9.600000000000000000e+03 2.691123199838330038e-07 3.847186235361732543e-06 3.341500814713072032e-06 1.011979406939644832e-07 1.471404630137840286e-06 2.756239609880140051e-07 3.840938916255254298e-06 3.415882019908167422e-06 1.011979406939644832e-07 1.471404630137840286e-06
9.700000000000000000e+03 2.163288570500299102e-08 1.953279316069256311e-08 1.187693055015870414e-08 2.057112924447324076e-09 5.119559887134528253e-09 1.735255494850207469e-08 1.352688094868881308e-08 9.067633754966664128e-09 2.057112924447324076e-09 5.119559887134528253e-09
9.800000000000000000e+03 2.021890921355407045e-08 1.922221493089182331e-08 1.281590655821673863e-08 2.275791777250901760e-09 4.748083259897839525e-09 1.600713162019928859e-08 1.312010144971509362e-08 9.626301533671721700e-09 2.275791777250901760e-09 4.748083259897839525e-09
9.900000000000000000e+03 2.475683835712061409e-08 4.467948500064267137e-08 2.732081227918570221e-08 2.422095857212980263e-09 1.768276369773502665e-08 2.137964116855073371e-08 4.082356852563862049e-08 2.988320702002056350e-08 2.422095857212980263e-09 1.768276369773502665e-08
1.000000000000000000e+04 1.933712745483262552e-08 1.890142620197821088e-08 1.007251881901538582e-08 2.026835588253561582e-09 4.709447942730093928e-09 1.543043026686063968e-08 1.322539855408422227e-08 7.836643334258042159e-09 2.026835588253561582e-09 4.709447942730093928e-09
